id,amenity,geometry,risk_score
225930657,school,"POLYGON ((80.2347254 29.5850768, 80.2357125 29.5850115, 80.2357446 29.5848249, 80.2352833 29.5836306, 80.2350473 29.5824923, 80.2340173 29.581522, 80.2336311 29.5799544, 80.233395 29.5796559, 80.2325367 29.5800477, 80.2324294 29.5808408, 80.2325582 29.5817086, 80.2326159 29.5820292, 80.2327942 29.5821471, 80.2347254 29.5850768))",0.4
225930658,school,"POLYGON ((80.2137088 29.5848206, 80.2149962 29.5844987, 80.2151196 29.584564, 80.2151894 29.5847459, 80.2152591 29.5849325, 80.2154147 29.5850352, 80.2157655 29.5850267, 80.2161571 29.5851121, 80.2162374 29.5852112, 80.2162691 29.5854123, 80.2161899 29.5854812, 80.2155057 29.5856189, 80.2149862 29.5856878, 80.214926 29.5854674, 80.213977 29.5855483, 80.2138107 29.5854457, 80.2137648 29.5853188, 80.2137123 29.5851739, 80.2136283 29.5849419, 80.2137088 29.5848206))",0.4
229463806,school,"POLYGON ((79.4301884 30.4376498, 79.4296905 30.4376722, 79.4294789 30.438023, 79.4291624 30.4386392, 79.4291128 30.4388802, 79.4291812 30.439038, 79.4293237 30.4391456, 79.4294774 30.4393574, 79.4296529 30.4395042, 79.4300351 30.4399024, 79.4301812 30.4403562, 79.4300041 30.440963, 79.4302278 30.4413618, 79.4303414 30.4418417, 79.4307458 30.4419403, 79.4311127 30.44178, 79.4316955 30.4416882, 79.431842 30.4417001, 79.4319877 30.4417824, 79.4323158 30.4418369, 79.4324968 30.4416059, 79.4323084 30.4413655, 79.431841 30.4413194, 79.431334 30.4405707, 79.4313503 30.439817, 79.4310336 30.4395544, 79.430631 30.4393473, 79.4306733 30.4384326, 79.4301884 30.4376498))",0.4
230172621,school,"POLYGON ((78.0325208 30.3421137, 78.0332707 30.3415007, 78.0333244 30.3413156, 78.0332815 30.3410656, 78.0331538 30.340873, 78.0325626 30.3406674, 78.0319833 30.3408156, 78.0318545 30.3405841, 78.031243 30.3411396, 78.0325208 30.3421137))",0.4
230356750,school,"POLYGON ((79.4008018 30.1092816, 79.4003695 30.1093021, 79.4002397 30.1090417, 79.4002647 30.1088592, 79.4005451 30.1089319, 79.4008313 30.1090225, 79.4008623 30.1092714, 79.4008018 30.1092816))",0.4
230580505,school,"POLYGON ((79.282861 30.2208174, 79.2828821 30.2208432, 79.2827249 30.2209389, 79.2826016 30.2207909, 79.2822567 30.2207654, 79.2823168 30.2203563, 79.2824286 30.2202734, 79.2825625 30.2203244, 79.2827481 30.220759, 79.282861 30.2208174))",0.4
276374940,hospital,"POLYGON ((78.3313918 30.1289701, 78.3316138 30.128966, 78.3316065 30.1286678, 78.3313846 30.1286718, 78.3313918 30.1289701))",0.8
277261115,school,"POLYGON ((78.0118762 30.3288499, 78.0120908 30.3291277, 78.0126026 30.3294448, 78.0128235 30.3296507, 78.0131062 30.3293075, 78.013283 30.3293685, 78.0137071 30.3295439, 78.0139368 30.3296202, 78.0145289 30.329216, 78.0143963 30.3288194, 78.0144405 30.3284533, 78.0146261 30.3281787, 78.0143168 30.3277821, 78.0141312 30.3277516, 78.0140959 30.3275076, 78.0138485 30.3274313, 78.0136983 30.3275228, 78.0136718 30.3278279, 78.0128942 30.3285143, 78.0120371 30.3281635, 78.0118762 30.3288499))",0.4
289735336,school,"POLYGON ((77.8906353 29.8676472, 77.8903671 29.8682054, 77.8902383 29.8681961, 77.8901525 29.8669029, 77.8907576 29.8666873, 77.8907533 29.8667168, 77.8907319 29.8674332, 77.8906353 29.8676472))",0.4
318349076,school,"POLYGON ((78.4423904 30.7276111, 78.4420879 30.7284172, 78.4423206 30.7284712, 78.4423358 30.7284334, 78.442922 30.7285897, 78.4431482 30.7283358, 78.4432785 30.7279873, 78.4426731 30.7276602, 78.4426386 30.7277118, 78.4423904 30.7276111))",0.4
324198230,school,"POLYGON ((78.0930194 30.3902165, 78.0922896 30.390643, 78.0920573 30.3905711, 78.0918548 30.3902962, 78.0917863 30.3902088, 78.0917059 30.3901472, 78.0915123 30.39016, 78.0913157 30.3899134, 78.0914706 30.389826, 78.0919352 30.3895974, 78.0920782 30.3895254, 78.0921407 30.3894278, 78.0921884 30.3892248, 78.0924922 30.3890527, 78.0926917 30.3893816, 78.0928407 30.3897515, 78.0930194 30.3902165))",0.4
324282474,school,"POLYGON ((80.0346171 29.8393316, 80.0350892 29.8394898, 80.0354222 29.8398383, 80.0353252 29.8401692, 80.0350785 29.8402437, 80.0347459 29.8399645, 80.0345313 29.8397411, 80.0344776 29.8395084, 80.0346171 29.8393316))",0.4
330695034,police,"POLYGON ((78.0242322 30.3525901, 78.0242825 30.3525337, 78.0243042 30.3525482, 78.0244098 30.35243, 78.0244892 30.3524828, 78.0244577 30.3525181, 78.0245956 30.3526098, 78.0244712 30.3527491, 78.0242322 30.3525901))",0.5
331775187,school,"POLYGON ((78.0472648 30.3294879, 78.047322 30.329527, 78.0480624 30.3292722, 78.0492011 30.3287008, 78.0484757 30.3279016, 78.0469683 30.3290029, 78.0472648 30.3294879))",0.4
333093509,school,"POLYGON ((78.0238 30.3626381, 78.026391 30.3644803, 78.0240897 30.3662067, 78.0215738 30.364508, 78.0238 30.3626381))",0.4
333097850,school,"POLYGON ((78.0222093 30.3540419, 78.022574 30.3537109, 78.0227189 30.3537873, 78.022853 30.3539215, 78.0230247 30.3540905, 78.0231105 30.3541506, 78.0227189 30.3544816, 78.0224641 30.3542687, 78.0222093 30.3540419))",0.4
342007444,school,"POLYGON ((77.8861519 29.8662344, 77.8853231 29.8663949, 77.8852929 29.8662875, 77.8850415 29.8653924, 77.8854104 29.8653329, 77.8860232 29.8652342, 77.8860386 29.8653542, 77.8861419 29.8661568, 77.8861519 29.8662344))",0.4
378654695,shelter,"POLYGON ((78.3823047 30.1209286, 78.3823111 30.1209396, 78.3823129 30.1209518, 78.3823098 30.1209638, 78.3823023 30.1209742, 78.3822911 30.1209818, 78.3822777 30.1209857, 78.3822635 30.1209855, 78.3822502 30.1209812, 78.38224 30.120974, 78.3822329 30.1209643, 78.3822297 30.1209533, 78.3822306 30.1209419, 78.3822356 30.1209313, 78.3822442 30.1209227, 78.3822554 30.1209167, 78.3822683 30.1209141, 78.3822814 30.1209151, 78.3822944 30.1209201, 78.3823047 30.1209286))",0.9
378654696,shelter,"POLYGON ((78.384261 30.1210498, 78.3842674 30.1210608, 78.3842692 30.1210729, 78.3842661 30.1210849, 78.3842586 30.1210954, 78.3842474 30.121103, 78.384234 30.1211069, 78.3842198 30.1211067, 78.3842065 30.1211024, 78.3841963 30.1210952, 78.3841892 30.1210855, 78.384186 30.1210745, 78.3841869 30.1210631, 78.3841919 30.1210525, 78.3842005 30.1210439, 78.3842117 30.1210379, 78.3842246 30.1210353, 78.3842377 30.1210363, 78.3842507 30.1210413, 78.384261 30.1210498))",0.9
378654697,shelter,"POLYGON ((78.3849807 30.1210573, 78.3849871 30.1210683, 78.3849889 30.1210805, 78.3849858 30.1210925, 78.3849783 30.1211029, 78.3849672 30.1211105, 78.3849537 30.1211145, 78.3849395 30.1211143, 78.3849262 30.12111, 78.384916 30.1211027, 78.384909 30.1210931, 78.3849057 30.121082, 78.3849067 30.1210706, 78.3849117 30.1210601, 78.3849202 30.1210514, 78.3849315 30.1210455, 78.3849443 30.1210429, 78.3849575 30.1210439, 78.3849704 30.1210489, 78.3849807 30.1210573))",0.9
378926822,police,"POLYGON ((78.3225533 30.1240557, 78.3225413 30.123743, 78.3235162 30.1237195, 78.3235583 30.1240245, 78.3225533 30.1240557))",0.5
397951995,hospital,"POLYGON ((78.4756648 30.753725, 78.4757913 30.7536434, 78.4755106 30.7533716, 78.4754157 30.7534429, 78.4756648 30.753725))",0.8
399113641,police,"POLYGON ((78.3316025 30.1314314, 78.3315422 30.1311666, 78.3316611 30.1311413, 78.331723 30.131406, 78.3316025 30.1314314))",0.5
484326566,hospital,"POLYGON ((79.6161981 29.9070867, 79.6164007 29.9067312, 79.616548 29.9067943, 79.6163454 29.9071498, 79.6161981 29.9070867))",0.8
508579958,hospital,"POLYGON ((78.4424795 30.7301004, 78.4425941 30.730122, 78.4425843 30.7301603, 78.442845 30.7302093, 78.4430042 30.7295837, 78.4426165 30.7295109, 78.4425515 30.7297665, 78.4424921 30.7297553, 78.4424743 30.7298252, 78.4425461 30.7298387, 78.4424795 30.7301004))",0.8
509660788,school,"POLYGON ((78.4314306 30.3759254, 78.4316471 30.37612, 78.4318483 30.3759488, 78.4315569 30.3757386, 78.4314306 30.3759254))",0.4
603970387,shelter,"POLYGON ((79.4956763 30.7692631, 79.4957577 30.7692411, 79.4957197 30.7691453, 79.4956321 30.7691666, 79.4956763 30.7692631))",0.9
621301948,hospital,"POLYGON ((78.0757606 30.3741341, 78.0742579 30.3744897, 78.0739187 30.3745978, 78.0738404 30.3740981, 78.0740335 30.3734184, 78.0744248 30.3729412, 78.0748527 30.3730897, 78.0751605 30.3733013, 78.0755832 30.373927, 78.0757762 30.3740216, 78.075767 30.3740881, 78.0757606 30.3741341))",0.8
621303593,school,"POLYGON ((78.0840671 30.4033735, 78.0830903 30.4028973, 78.0812499 30.4005407, 78.0806695 30.3994052, 78.0815614 30.3990022, 78.0832036 30.4007117, 78.0845768 30.3998692, 78.086672 30.4025066, 78.0855536 30.4034467, 78.0840671 30.4033735))",0.4
629798229,hospital,"POLYGON ((78.0473562 30.3408072, 78.047356 30.3407062, 78.0474159 30.3407061, 78.0474157 30.3406558, 78.0473911 30.3406558, 78.0473909 30.3405885, 78.047555 30.3405882, 78.0475556 30.3408258, 78.047388 30.3408261, 78.0473879 30.3408071, 78.0473562 30.3408072))",0.8
630600222,school,"POLYGON ((78.2475525 30.074558, 78.2471394 30.0740567, 78.2465333 30.0726965, 78.2471609 30.0724179, 78.2484484 30.0715127, 78.2499611 30.0729239, 78.2494193 30.0732164, 78.2484108 30.0731328, 78.2488561 30.0736249, 78.2475525 30.074558))",0.4
630902972,police,"POLYGON ((80.0456316 29.7813646, 80.045613 29.781268, 80.0457984 29.7812382, 80.0458196 29.7813646, 80.0457349 29.7813715, 80.0457296 29.7813462, 80.0456316 29.7813646))",0.5
631051194,police,"POLYGON ((80.2072647 29.5793208, 80.2073547 29.5790766, 80.2073228 29.5790677, 80.2073375 29.5790277, 80.2071491 29.5789752, 80.2071224 29.5790475, 80.2071643 29.5790592, 80.2071232 29.5791707, 80.2070756 29.5791574, 80.2070386 29.5792578, 80.2072647 29.5793208))",0.5
631051210,pharmacy,"POLYGON ((80.0474478 29.7545548, 80.0475183 29.754486, 80.0475587 29.7545173, 80.0474882 29.7545861, 80.0474478 29.7545548))",0.6
631051220,school,"POLYGON ((80.0468411 29.7532659, 80.0468689 29.7532335, 80.0469836 29.7530737, 80.0469297 29.7529099, 80.0469085 29.7526392, 80.0466216 29.7524737, 80.0463059 29.7529099, 80.0468411 29.7532659))",0.4
666346664,school,"POLYGON ((79.3054611 30.2172472, 79.3055643 30.2165399, 79.3059487 30.2166943, 79.3058138 30.2174053, 79.3054611 30.2172472))",0.4
675650421,school,"POLYGON ((78.0731114 30.3652116, 78.0726061 30.3646693, 78.0721132 30.3642546, 78.072791 30.3638186, 78.0731607 30.363808, 78.0736044 30.3642014, 78.0740974 30.3644992, 78.0731114 30.3652116))",0.4
683733921,school,"POLYGON ((78.3406894 30.10541, 78.3407299 30.1052525, 78.3407825 30.105263, 78.3407322 30.1054149, 78.3406894 30.10541))",0.4
703277353,school,"POLYGON ((79.0500855 29.96421, 79.050064 29.9642798, 79.050174 29.9643564, 79.0504261 29.9643239, 79.0507829 29.9644099, 79.0513917 29.9648653, 79.0514883 29.9648537, 79.051558 29.9646632, 79.0515473 29.9646074, 79.0514507 29.9645656, 79.0513649 29.9645702, 79.0512549 29.9644587, 79.0511074 29.9642867, 79.0510967 29.9640218, 79.0510162 29.9638592, 79.0508526 29.9637685, 79.0507346 29.9637755, 79.0505629 29.9639568, 79.0503081 29.9641217, 79.0500855 29.96421))",0.4
742423051,hospital,"POLYGON ((79.5301475 29.2257102, 79.5301417 29.2259672, 79.5305785 29.2259361, 79.5305521 29.225689, 79.5301475 29.2257102))",0.8
742423053,hospital,"POLYGON ((78.2957961 30.1083146, 78.2954346 30.1086969, 78.2960644 30.1091424, 78.2964258 30.1087602, 78.2957961 30.1083146))",0.8
742531514,hospital,"POLYGON ((79.5322611 29.2288363, 79.5321385 29.2288501, 79.5321572 29.2289766, 79.5322739 29.2289664, 79.5322611 29.2288363))",0.8
742630681,hospital,"POLYGON ((78.2939279 30.112052, 78.2942511 30.1122515, 78.2943446 30.1121382, 78.2940214 30.1119387, 78.2939279 30.112052))",0.8
742634686,hospital,"POLYGON ((78.2878004 30.098125, 78.2878916 30.0982677, 78.2881285 30.0981544, 78.2880373 30.0980117, 78.2878004 30.098125))",0.8
742849500,hospital,"POLYGON ((78.2924974 30.1141894, 78.2923948 30.1142628, 78.2925745 30.1144508, 78.2926771 30.1143773, 78.2924974 30.1141894))",0.8
742885990,hospital,"POLYGON ((78.2933834 30.1119882, 78.2935924 30.1121154, 78.2936433 30.1120527, 78.2934344 30.1119255, 78.2933834 30.1119882))",0.8
743251353,hospital,"POLYGON ((78.3004913 30.1078465, 78.3005878 30.107872, 78.3006732 30.1078069, 78.3005753 30.1076694, 78.3005282 30.1077444, 78.3004913 30.1078465))",0.8
743357867,hospital,"POLYGON ((78.303032 30.1043649, 78.3032679 30.1046443, 78.3035162 30.1044874, 78.3034309 30.1043864, 78.3033748 30.1044219, 78.3032242 30.1042435, 78.303032 30.1043649))",0.8
762189225,hospital,"POLYGON ((79.5143752 29.0684484, 79.514525 29.0690798, 79.5147754 29.0690368, 79.5146279 29.0684189, 79.5144129 29.068444, 79.5143752 29.0684484))",0.8
817869357,school,"POLYGON ((79.366595 30.1857143, 79.3666683 30.1855369, 79.3667491 30.1854923, 79.3670136 30.1854174, 79.3671997 30.1853949, 79.3672656 30.185483, 79.3674342 30.185445, 79.3670934 30.1856256, 79.3667106 30.1857837, 79.3666683 30.1857175, 79.366595 30.1857143))",0.4
825078065,hospital,"POLYGON ((78.2795549 30.0739387, 78.2802018 30.0740381, 78.2802322 30.0741091, 78.2818443 30.0741612, 78.2820445 30.0742092, 78.2838773 30.0750778, 78.2853239 30.0752886, 78.285379 30.0752535, 78.2857627 30.0753148, 78.2863373 30.076401, 78.2884133 30.0804071, 78.2883639 30.0805373, 78.2883745 30.0805656, 78.2884019 30.0806388, 78.2884185 30.0806833, 78.2885481 30.0807564, 78.2886421 30.0813501, 78.2879339 30.0816261, 78.2872696 30.0817662, 78.2863619 30.0818488, 78.2862474 30.0818937, 78.285803 30.0819352, 78.2852713 30.0820471, 78.2851144 30.0820036, 78.2838857 30.0807877, 78.2839125 30.0804024, 78.2838857 30.0802678, 78.2831454 30.0791909, 78.2826948 30.0788752, 78.2819116 30.0785642, 78.2818097 30.0782532, 78.2812947 30.0777379, 78.2810372 30.0777008, 78.2810058 30.0775863, 78.2806402 30.0768745, 78.2803559 30.0762478, 78.2800662 30.0761642, 78.279857 30.0756072, 78.2794225 30.0752219, 78.2795549 30.0739387))",0.8
825078084,hospital,"POLYGON ((78.7855312 30.2224924, 78.7848258 30.2223024, 78.7842894 30.2220614, 78.7840775 30.2224113, 78.7842116 30.2226477, 78.7841204 30.2227729, 78.7847453 30.2229745, 78.7855473 30.2230533, 78.785727 30.2230232, 78.7857431 30.2228169, 78.7857163 30.2225828, 78.7856573 30.2225318, 78.7855312 30.2224924))",0.8
842095442,shelter,"POLYGON ((78.0746063 30.328159, 78.0746665 30.3281335, 78.0746499 30.3281064, 78.0745919 30.3281304, 78.0746063 30.328159))",0.9
843222473,school,"POLYGON ((79.4282269 29.6448475, 79.428276 29.6446734, 79.4283808 29.6444473, 79.4284149 29.6444236, 79.4284667 29.6444698, 79.4285103 29.6444272, 79.4286492 29.6443206, 79.4286873 29.6443775, 79.4287268 29.644368, 79.428735 29.6444094, 79.4288522 29.6443763, 79.4287677 29.6445479, 79.4287341 29.6446059, 79.4287137 29.6446412, 79.4286819 29.6446959, 79.4287323 29.6447255, 79.4287732 29.6447729, 79.4287119 29.6447966, 79.4287282 29.644851, 79.4285593 29.6448889, 79.4285307 29.6448131, 79.4284748 29.6448487, 79.4285293 29.6449303, 79.4283768 29.6449067, 79.4282269 29.6448475))",0.4
843490051,police,"POLYGON ((78.1009514 29.9548681, 78.1009017 29.9548064, 78.1009654 29.9547679, 78.1010151 29.9548296, 78.1009514 29.9548681))",0.5
871365310,school,"POLYGON ((79.1507499 29.1599458, 79.1513015 29.160597, 79.1520652 29.1601372, 79.1514345 29.1594892, 79.1507499 29.1599458))",0.4
871372131,school,"POLYGON ((79.1504033 29.1594914, 79.150673 29.1597792, 79.1509548 29.1595819, 79.1507142 29.1593278, 79.1504033 29.1594914))",0.4
873855338,school,"POLYGON ((79.1534899 29.1516201, 79.1537743 29.1515214, 79.1539312 29.1518045, 79.1538705 29.1517954, 79.1537472 29.1518246, 79.1536991 29.1517497, 79.1535443 29.151779, 79.1534899 29.1516201))",0.4
873893306,school,"POLYGON ((79.1546474 29.1499145, 79.1544087 29.1500177, 79.154749 29.1503768, 79.1549309 29.1502653, 79.154671 29.1499434, 79.1546474 29.1499145))",0.4
878471545,community_centre,"POLYGON ((79.4967068 29.2073663, 79.4967779 29.2073288, 79.4967423 29.2072785, 79.4966712 29.2073165, 79.4967068 29.2073663))",0.3
878550914,school,"POLYGON ((79.491021 29.1954409, 79.4911157 29.195412, 79.4914031 29.1953152, 79.4914856 29.195289, 79.4917878 29.1951855, 79.4919832 29.1951172, 79.4922179 29.1950361, 79.4921356 29.1948961, 79.4920628 29.1947579, 79.4919842 29.1946232, 79.4919595 29.1945795, 79.4916263 29.1940926, 79.491597 29.194051, 79.4911983 29.1934859, 79.4910617 29.1933004, 79.4903109 29.1922803, 79.4901904 29.1921165, 79.488593 29.1932945, 79.4894287 29.1940426, 79.4897315 29.1942974, 79.4899451 29.1944684, 79.4904518 29.1949415, 79.4907776 29.1952556, 79.4908745 29.1952561, 79.4908904 29.1952736, 79.4909196 29.1953111, 79.4909527 29.1953227, 79.4909869 29.1953751, 79.4909743 29.1953829, 79.4910058 29.1954216, 79.491021 29.1954409))",0.4
878552918,school,"POLYGON ((79.4954268 29.2033238, 79.4959307 29.2031069, 79.4960078 29.2030737, 79.4963824 29.2029135, 79.4966445 29.2027812, 79.4965199 29.2026756, 79.496429 29.2026114, 79.4962591 29.2027055, 79.4959103 29.2028985, 79.4958461 29.2029341, 79.4953276 29.2031504, 79.4954268 29.2033238))",0.4
881187862,school,"POLYGON ((79.5040324 29.2014172, 79.5042066 29.2018034, 79.5049051 29.2016584, 79.5050771 29.2016227, 79.5050334 29.2014086, 79.505031 29.2013961, 79.5049832 29.2011269, 79.5048786 29.2011198, 79.5047083 29.2011386, 79.504479 29.2011795, 79.5043158 29.2012267, 79.5042443 29.2012474, 79.5041316 29.201251, 79.5041169 29.2012829, 79.5041299 29.2013034, 79.504122 29.201324, 79.5041047 29.201354, 79.5040753 29.2013505, 79.5040324 29.2014172))",0.4
881489509,hospital,"POLYGON ((79.5049447 29.2223423, 79.505134 29.2226106, 79.5056459 29.2223834, 79.505619 29.2223327, 79.505775 29.2222605, 79.5054274 29.2221175, 79.5053566 29.2221398, 79.505285 29.22216, 79.5049447 29.2223423))",0.8
886658881,school,"POLYGON ((79.4922992 29.1950545, 79.4924884 29.1956195, 79.4925687 29.1955787, 79.4926746 29.195525, 79.4929034 29.1953568, 79.493117 29.1951866, 79.4933389 29.1950388, 79.4934381 29.1950011, 79.4933996 29.1948778, 79.4931381 29.1949257, 79.492845 29.1949895, 79.4927447 29.1950044, 79.4926646 29.1950154, 79.4925578 29.1950184, 79.4924529 29.1950371, 79.4922992 29.1950545))",0.4
887790289,school,"POLYGON ((79.5042902 29.1959036, 79.5045391 29.1958184, 79.5047166 29.1957576, 79.5047286 29.1957232, 79.5046949 29.1955814, 79.5046659 29.1954595, 79.5046641 29.1954521, 79.5042149 29.1955345, 79.5042408 29.1956615, 79.5042902 29.1959036))",0.4
889494585,school,"POLYGON ((79.473452 29.1972218, 79.4741512 29.1978677, 79.4750326 29.197328, 79.4751279 29.1974357, 79.4761067 29.1967871, 79.475692 29.196583, 79.4755477 29.1965819, 79.4755089 29.1965425, 79.4753695 29.1964636, 79.4753083 29.1964291, 79.4751757 29.1963541, 79.4751534 29.196363, 79.475116 29.1962914, 79.4750971 29.1962962, 79.4750905 29.1962897, 79.475057 29.1962565, 79.4750267 29.19625, 79.4749946 29.1962261, 79.4744061 29.1966346, 79.4743236 29.1966919, 79.473452 29.1972218))",0.4
889503647,school,"POLYGON ((79.4645656 29.1906733, 79.4647781 29.1906468, 79.4648061 29.1906163, 79.4651447 29.1905877, 79.4651633 29.1906101, 79.4662585 29.190498, 79.4658965 29.1897683, 79.464192 29.1898437, 79.4645656 29.1906733))",0.4
890023913,school,"POLYGON ((79.4847108 29.2089667, 79.4847297 29.2089863, 79.484876 29.2091383, 79.4850589 29.2093284, 79.4855599 29.2090395, 79.4853829 29.208817, 79.4852724 29.2086782, 79.4849762 29.2083057, 79.4845727 29.2085312, 79.4848541 29.2088772, 79.4847108 29.2089667))",0.4
890027829,school,"POLYGON ((79.4657526 29.1944787, 79.4662724 29.1943153, 79.4664602 29.1942672, 79.4667956 29.1951749, 79.4665492 29.1952488, 79.4664009 29.1952923, 79.4661081 29.1950056, 79.4657526 29.1944787))",0.4
890536175,school,"POLYGON ((79.4793379 29.1908955, 79.4796436 29.1907275, 79.4791653 29.1900556, 79.4791219 29.1900755, 79.4789463 29.190156, 79.4789335 29.1901742, 79.4789287 29.1902021, 79.4790742 29.1904979, 79.4791941 29.1907142, 79.4793379 29.1908955))",0.4
890917212,school,"POLYGON ((79.5246562 29.2015881, 79.5250758 29.2013983, 79.525125 29.2013527, 79.5252493 29.2012938, 79.5255993 29.2011239, 79.5259576 29.2009517, 79.5260178 29.2009033, 79.5259321 29.2006216, 79.5259179 29.2006255, 79.5258999 29.2005778, 79.5259119 29.2005741, 79.5257831 29.2002416, 79.5256088 29.2002232, 79.5247143 29.2006662, 79.5242109 29.2009139, 79.5246562 29.2015881))",0.4
891175139,fire_station,"POLYGON ((79.5148186 29.1948323, 79.5149123 29.1947146, 79.5151824 29.1948784, 79.5150968 29.194986, 79.5150682 29.1949686, 79.5150519 29.1949891, 79.5150147 29.1949665, 79.5150186 29.1949536, 79.5148186 29.1948323))",0.6
891251946,school,"POLYGON ((79.4998281 29.1957393, 79.5005122 29.1955557, 79.500076 29.1945343, 79.4998742 29.1945645, 79.499344 29.1945645, 79.4998281 29.1957393))",0.4
891251960,school,"POLYGON ((79.519782 29.2064814, 79.5203062 29.2060063, 79.52027 29.2059845, 79.5204868 29.20573, 79.5198539 29.2051544, 79.5197096 29.2049379, 79.5194403 29.2051177, 79.5193421 29.2052207, 79.5189671 29.205614, 79.5188336 29.2057541, 79.519782 29.2064814))",0.4
891251963,clinic,"POLYGON ((79.4992413 29.1948454, 79.4994121 29.1947952, 79.4993739 29.1947001, 79.4991985 29.1947348, 79.4992124 29.1947866, 79.4992413 29.1948454))",0.7
891272985,hospital,"POLYGON ((79.5165395 29.2058118, 79.516655 29.2057919, 79.5167361 29.2061491, 79.5167396 29.2061644, 79.5167429 29.206179, 79.5166274 29.2061989, 79.5166206 29.2061687, 79.5165395 29.2058118))",0.8
891272986,hospital,"POLYGON ((79.5167429 29.206179, 79.5168563 29.206159, 79.5169654 29.2061391, 79.5169098 29.2059077, 79.5168008 29.2059277, 79.5167656 29.2057725, 79.516655 29.2057919, 79.5167429 29.206179))",0.8
891549702,school,"POLYGON ((79.5088758 29.2107756, 79.5095412 29.2105972, 79.509568 29.2105625, 79.5095248 29.210429, 79.5088162 29.2106043, 79.5088758 29.2107756))",0.4
893239374,school,"POLYGON ((79.5215302 29.2362409, 79.5214553 29.2361566, 79.521381 29.2362018, 79.5213683 29.236186, 79.5211999 29.2362906, 79.521386 29.2365176, 79.5216595 29.2363537, 79.5216228 29.2363155, 79.5215752 29.2363448, 79.5215037 29.2362544, 79.5215302 29.2362409))",0.4
896203187,school,"POLYGON ((78.056012 30.3237704, 78.0557717 30.323297, 78.0559011 30.3231667, 78.0561907 30.3229858, 78.0567412 30.3226028, 78.0571395 30.3231652, 78.0570455 30.3232552, 78.0573378 30.323873, 78.0570713 30.3239388, 78.0570418 30.32387, 78.0568288 30.3239219, 78.0569464 30.3242817, 78.0564267 30.3243825, 78.0563397 30.3241248, 78.0567146 30.3240591, 78.0566043 30.3237503, 78.0565314 30.3236008, 78.056012 30.3237704))",0.4
901013267,community_centre,"POLYGON ((79.5190237 29.2117446, 79.5191058 29.2118469, 79.519259 29.2117533, 79.5192119 29.2116946, 79.5191769 29.2116509, 79.5190237 29.2117446))",0.3
901013270,school,"POLYGON ((79.5190921 29.2163706, 79.5193245 29.2162823, 79.5190126 29.2156574, 79.518787 29.2157433, 79.5188971 29.2159639, 79.5190677 29.2163218, 79.5190921 29.2163706))",0.4
902691934,school,"POLYGON ((79.5303611 29.2347915, 79.530539 29.2351571, 79.5317586 29.2348555, 79.5317993 29.2348111, 79.5317499 29.2344388, 79.5310997 29.2346122, 79.5308023 29.2346807, 79.5307931 29.2346612, 79.5303611 29.2347915))",0.4
902691935,school,"POLYGON ((79.5310052 29.2352967, 79.5307311 29.2354202, 79.5308236 29.2355597, 79.5318724 29.2353114, 79.5318318 29.2348821, 79.5309094 29.2351154, 79.5310052 29.2352967))",0.4
903091931,school,"POLYGON ((79.5319139 29.2313088, 79.5318204 29.2306915, 79.532743 29.2305968, 79.5328202 29.2312043, 79.5328693 29.2311987, 79.5333472 29.2311459, 79.5333718 29.2313299, 79.532442 29.2314459, 79.5322838 29.2314649, 79.5322513 29.2312662, 79.5319139 29.2313088))",0.4
906330606,hospital,"POLYGON ((79.3206158 30.4100994, 79.3200445 30.4095419, 79.3199188 30.4094399, 79.3199077 30.4094309, 79.3196261 30.4096298, 79.3195175 30.4097802, 79.3194249 30.4099861, 79.3194826 30.4100046, 79.3194316 30.4101283, 79.3202242 30.4103886, 79.3206158 30.4100994))",0.8
907324946,school,"POLYGON ((79.4959514 29.1889405, 79.4963828 29.1894652, 79.4970385 29.1891682, 79.4968384 29.1889166, 79.4968186 29.1889297, 79.4968014 29.1889088, 79.4967862 29.1888904, 79.4968172 29.1888751, 79.4967021 29.1887363, 79.4966575 29.1887398, 79.4966419 29.1887243, 79.4966246 29.188709, 79.4966408 29.1886887, 79.4965408 29.1885987, 79.4965116 29.1885875, 79.4959514 29.1889405))",0.4
907326684,school,"POLYGON ((79.5012081 29.1866486, 79.501589 29.1865913, 79.5016904 29.1869602, 79.5013534 29.187054, 79.5012081 29.1866486))",0.4
911527426,school,"POLYGON ((79.4905962 29.2198946, 79.4908165 29.2199648, 79.4910691 29.2200493, 79.4908479 29.2205468, 79.491189 29.2206421, 79.4908678 29.2212735, 79.4906014 29.22117, 79.4904802 29.2211043, 79.4903896 29.2210363, 79.490273 29.2209444, 79.4901924 29.2208689, 79.4905962 29.2198946))",0.4
912271566,school,"POLYGON ((79.5021497 29.2122311, 79.5022656 29.2124275, 79.5022316 29.2124479, 79.5023582 29.2126391, 79.5026075 29.2125533, 79.502438 29.2121146, 79.5021497 29.2122311))",0.4
970792310,school,"POLYGON ((79.4767857 29.0294758, 79.4783296 29.030308, 79.4795647 29.0306455, 79.4790313 29.0289164, 79.4767857 29.0294758))",0.4
970806360,hospital,"POLYGON ((79.4779314 29.0268865, 79.4775377 29.0265353, 79.4780758 29.0260747, 79.478197 29.026015, 79.478541 29.02633, 79.4782503 29.0265658, 79.4783023 29.0266121, 79.4782028 29.0266914, 79.4779314 29.0268865))",0.8
